"Product name"|"Product code"|"Unit price"|"Supplier"|"Profit margin"
"Bulk Lavender & Geranium Shower Gel & Foam Bath   "|"24044"|"40.44"|"Little Tree Labs"|"35.00"
"5 litre pump for refilling   "|"24045"|"2.10"|"Little Tree Labs"|"22.00"
"Chocolate Conditioner   "|"24046"|"15.55"|"Little Tree Labs"|"33.00"
"Gingko Biloba Conditioner   "|"24047"|"12.95"|"Little Tree Labs"|"31.00"
"Hemp & Meadowfoam Conditioner   "|"24048"|"15.35"|"Little Tree Labs"|"39.00"
"Lavender & Geranium Conditioner   "|"24049"|"12.25"|"Little Tree Labs"|"38.00"
"Seaweed Conditioner   "|"24050"|"14.80"|"Little Tree Labs"|"28.00"
"Jojoba Conditioner   "|"24051"|"11.79"|"Little Tree Labs"|"27.00"
"Neem & Propolis Conditioner   "|"24052"|"16.80"|"Little Tree Labs"|"22.00"
"Rosemary Conditioner   "|"24053"|"11.75"|"Little Tree Labs"|"35.00"
"Pomegranate & Rooibos Conditioner   "|"24054"|"16.70"|"Little Tree Labs"|"24.00"
"Aloe Vera Conditioner   "|"24055"|"13.70"|"Little Tree Labs"|"28.00"
"Tea Tree Conditioner(2% oil)   "|"24056"|"12.15"|"Fruit Fly Teas"|"36.00"
"Aloe Vera Shower Gel & Foam Bath   "|"24057"|"19.75"|"Little Tree Labs"|"24.00"
"Chocolate Shower Gel & Foam Bath   "|"24058"|"18.60"|"Little Tree Labs"|"33.00"
"Lavender & Geranium Shower Gel & Foam Bath   "|"24059"|"20.15"|"Little Tree Labs"|"32.00"
"Pomegranate & Rooibos Shower Gel & Foam Bath   "|"24060"|"16.70"|"Little Tree Labs"|"24.00"
"Seaweed Shower Gel & Foam Bath   "|"24061"|"17.55"|"Little Tree Labs"|"33.00"
"Tea Tree Shower Gel & Foam Bath   "|"24062"|"20.65"|"Fruit Fly Teas"|"21.00"
"Natural Push Up Stick Deodorant    "|"24063"|"15.90"|"Little Tree Labs"|"36.00"
"Banded Aloe Vera & Chamomile Roll-On Deodorant + Refill    "|"24064"|"15.89"|"Little Tree Labs"|"40.00"
"Banded Aloe Vera & Green Tea Roll-On Deodorant + Refill    "|"24065"|"15.50"|"Fruit Fly Teas"|"25.00"
"Refill - Aloe Vera & Chamomile Roll-On Deodorant    "|"24066"|"9.95"|"Little Tree Labs"|"25.00"
"Refill - Aloe Vera & Green Tea Roll-On Deodorant    "|"24067"|"9.54"|"Fruit Fly Teas"|"43.00"
"Exfoliating Face & Body Wash   "|"24068"|"13.74"|"Little Tree Labs"|"30.00"
"Purifying Cleansing Lotion   "|"24069"|"14.24"|"Little Tree Labs"|"32.00"
"Revitalising Body Lotion   "|"24070"|"17.90"|"Little Tree Labs"|"27.00"
"Rejuvenating Facial Wash   "|"24071"|"17.70"|"Little Tree Labs"|"25.00"
"Intensive Moisturising Cream   "|"24072"|"18.95"|"Little Tree Labs"|"37.00"
"Replenishing Moisturising Cream   "|"24073"|"16.70"|"Little Tree Labs"|"20.00"
"Restorative Hand Cream   "|"24074"|"17.75"|"Little Tree Labs"|"29.00"
"HayMax Aloe Vera - hay fever pollen barrier balm   "|"24075"|"23.55"|"Little Tree Labs"|"20.00"
"HayMax Filled Counter Display Unit + Testers   "|"24076"|"40.60"|"Little Tree Labs"|"27.00"
"HayMax Frankincense - hay fever pollen barrier balm   "|"24077"|"21.35"|"Little Tree Labs"|"20.00"
"HayMax Lavender - hay fever pollen barrier balm   "|"24078"|"27.75"|"Little Tree Labs"|"22.00"
"HayMax Pure - hay fever pollen barrier balm   "|"24079"|"21.15"|"Little Tree Labs"|"27.00"
"HayMax Triple Pack - tin   "|"24080"|"55.94"|"Little Tree Labs"|"39.00"
"Copper Henna Powder   "|"24081"|"14.95"|"Little Tree Labs"|"32.00"
"Chestnut Henna Powder   "|"24082"|"22.60"|"Little Tree Labs"|"23.00"
"Fiery Red Henna Powder   "|"24083"|"15.29"|"Little Tree Labs"|"36.00"
"Mahogany Henna Powder   "|"24084"|"14.54"|"Little Tree Labs"|"21.00"
"Aloe Vera Shampoo   "|"24085"|"3.94"|"Little Tree Labs"|"32.00"
"Aloe Vera Conditioner   "|"24086"|"4.85"|"Little Tree Labs"|"20.00"
"Aloe Vera Solution   "|"24087"|"4.05"|"Little Tree Labs"|"35.00"
"1N - Black - Hair Colour   "|"24088"|"4.70"|"Little Tree Labs"|"38.00"
"7N - Blonde - Hair Colour   "|"24089"|"4.95"|"Little Tree Labs"|"31.00"
"2N - Brown - Hair Colour   "|"24090"|"4.30"|"Little Tree Labs"|"21.00"
"3N - Dark Chestnut - Hair Colour   "|"24091"|"4.25"|"Little Tree Labs"|"31.00"
"4N - Chestnut - Hair Colour   "|"24092"|"4.80"|"Little Tree Labs"|"24.00"
"7R - Copper Blonde - Hair Colour   "|"24093"|"5.70"|"Little Tree Labs"|"31.00"
"4R - Copper Chestnut - Hair Colour   "|"24094"|"5.90"|"Little Tree Labs"|"31.00"
"FF2 - Crimson Red - Hair Colour   "|"24095"|"5.60"|"Little Tree Labs"|"32.00"
"6N - Dark Blonde - Hair Colour   "|"24096"|"5.39"|"Little Tree Labs"|"38.00"
"6D - Dark Golden Blonde - Hair Colour   "|"24097"|"6.00"|"Little Tree Labs"|"37.00"
"7D - Golden Blonde - Hair Colour   "|"24098"|"4.55"|"Little Tree Labs"|"29.00"
"4D - Golden Chestnut - Hair Colour   "|"24099"|"5.45"|"Little Tree Labs"|"23.00"
"FF1 - Henna Red - Hair Colour   "|"24100"|"4.75"|"Little Tree Labs"|"28.00"
"9N - Honey Blonde - Hair Colour   "|"24101"|"4.19"|"Little Tree Labs"|"33.00"
"8N - Light Blonde - Hair Colour   "|"24102"|"4.64"|"Little Tree Labs"|"24.00"
"5N - Light Chestnut - Hair Colour   "|"24103"|"6.05"|"Little Tree Labs"|"23.00"
"8R - Light Copper Blonde - Hair Colour   "|"24104"|"4.39"|"Little Tree Labs"|"25.00"
"5R - Light Copper Chestnut - Hair Colour   "|"24105"|"4.10"|"Little Tree Labs"|"21.00"
"4C - Ash Chestnut - Hair Colour   "|"24106"|"4.64"|"Little Tree Labs"|"37.00"
"7C - Ash Blonde - Hair Colour   "|"24107"|"5.80"|"Little Tree Labs"|"38.00"
"8D - Light Golden Blonde - Hair Colour   "|"24108"|"5.35"|"Little Tree Labs"|"24.00"
"5D - Light Golden Chestnut - Hair Colour   "|"24109"|"4.19"|"Little Tree Labs"|"34.00"
"5M - Light Mahogany Chestnut - Hair Colour   "|"24110"|"4.95"|"Little Tree Labs"|"20.00"
"7M - Mahogany Blonde - Hair Colour   "|"24111"|"6.00"|"Little Tree Labs"|"37.00"
"4M - Mahogany Chestnut - Hair Colour   "|"24112"|"5.00"|"Little Tree Labs"|"37.00"
"FF6 - Orange - Hair Colour   "|"24113"|"5.20"|"Little Tree Labs"|"32.00"
"10N - Platinum Blonde - Hair Colour   "|"24114"|"5.75"|"Little Tree Labs"|"25.00"
"FF3 - Plum - Hair Colour   "|"24115"|"5.95"|"Little Tree Labs"|"23.00"
"FF5 - Sand Blonde - Hair Colour   "|"24116"|"4.50"|"Little Tree Labs"|"39.00"
"FF4 - Violet - Hair Colour   "|"24117"|"6.10"|"Little Tree Labs"|"20.00"
"Citricidal liquid    "|"24118"|"2.75"|"Little Tree Labs"|"31.00"
"Citricidal liquid    "|"24119"|"4.80"|"Little Tree Labs"|"34.00"
"Citricidal liquid    "|"24120"|"8.95"|"Little Tree Labs"|"38.00"
"Citricidal free leaflets   "|"24121"|"0.00"|"Little Tree Labs"|"22.00"
"incognito - anti-mosquito spray    "|"24122"|"38.00"|"Little Tree Labs"|"29.00"
"Shaving Oil   "|"24123"|"2.30"|"Little Tree Labs"|"26.00"
"After-Sun Moisturiser   "|"24124"|"40.60"|"Little Tree Labs"|"35.00"
"Hair & Body Wash (was ""3 in 1"")   "|"24125"|"28.20"|"Little Tree Labs"|"28.00"
"incognito Crystal Deodorant - Java Citronella    "|"24126"|"30.65"|"Little Tree Labs"|"21.00"
"Zap-Ease - insect bite relief   "|"24127"|"24.15"|"Little Tree Labs"|"37.00"
"Luxury Soap - citronella    "|"24128"|"19.00"|"Little Tree Labs"|"39.00"
"Loofah Soap    "|"24129"|"21.70"|"Little Tree Labs"|"32.00"
"Filled Flashpack   "|"24130"|"16.25"|"Little Tree Labs"|"27.00"
"Roll-On Deodorant Rose   "|"24131"|"17.70"|"Little Tree Labs"|"40.00"
"Roll-On Deodorant Honey   "|"24132"|"21.30"|"Little Tree Labs"|"34.00"
"Deodorant Spray Orange    "|"24133"|"18.65"|"Little Tree Labs"|"38.00"
"Exfoliant Wash - Calendula   "|"24134"|"13.55"|"Little Tree Labs"|"20.00"
"Summer Glow Facial Moisturiser - Calendula    "|"24135"|"23.25"|"Little Tree Labs"|"35.00"
"Liposome Intensive Cream - Wild Rose   "|"24136"|"28.60"|"Little Tree Labs"|"21.00"
"Eye Gel - Wild Rose   "|"24137"|"28.75"|"Little Tree Labs"|"28.00"
"Moisturising Mask - Wild Rose   "|"24138"|"23.65"|"Little Tree Labs"|"31.00"
"Mattifying Balancing Cream   "|"24139"|"26.79"|"Little Tree Labs"|"22.00"
"24 Hour Moisturising Cream   "|"24140"|"33.69"|"Little Tree Labs"|"27.00"
"Ear Candles Plain   "|"24141"|"4.95"|"Little Tree Labs"|"21.00"
"Ear Candles with Lavender   "|"24142"|"5.05"|"Little Tree Labs"|"21.00"
"Ear Candles with Thyme & Eucalyptus   "|"24143"|"3.80"|"Little Tree Labs"|"25.00"
"Aftershave Balm - tube   "|"24144"|"17.70"|"Little Tree Labs"|"24.00"
"After Shave Lotion - bottle   "|"24145"|"14.29"|"Little Tree Labs"|"34.00"
"Men's Deodorant Active Spray   "|"24146"|"18.50"|"Little Tree Labs"|"39.00"
"Men's Face Wash & Scrub - tube   "|"24147"|"17.65"|"Little Tree Labs"|"29.00"
"Shaving Cream - tube   "|"24148"|"13.39"|"Little Tree Labs"|"29.00"
"Men's Moisturising Cream - tube   "|"24149"|"23.00"|"Little Tree Labs"|"25.00"
"Men's Shower Shampoo - tube   "|"24150"|"16.50"|"Little Tree Labs"|"32.00"
"NitFree Comb - in display unit   "|"24151"|"37.34"|"Supply Everything Inc."|"21.00"
"NitFree Comb - single   "|"24152"|"5.39"|"Supply Everything Inc."|"23.00"
"Aromatherapy Head Lice Kit (comb & solution)   "|"24153"|"5.44"|"Supply Everything Inc."|"5.00"
"Head Lice - Repellent Spray   "|"24154"|"6.30"|"Supply Everything Inc."|"8.00"
"Acai Powder   "|"24155"|"16.90"|"Supply Everything Inc."|"33.00"
"Barleygrass Powder   "|"24156"|"4.60"|"Supply Everything Inc."|"30.00"
"Chlorella Powder   "|"24157"|"8.55"|"Supply Everything Inc."|"8.00"
"Hemp Protein Powder   "|"24158"|"6.44"|"Supply Everything Inc."|"10.00"
"Maca Powder   "|"24159"|"4.40"|"Supply Everything Inc."|"3.00"
"Spirulina Powder   "|"24160"|"5.55"|"Supply Everything Inc."|"5.00"
"Wheatgrass Powder   "|"24161"|"6.25"|"Supply Everything Inc."|"21.00"
"Lavender Bath Salts   "|"24162"|"16.25"|"Supply Everything Inc."|"4.00"
"Milk & Honey Bath Salts   "|"24163"|"13.70"|"Supply Everything Inc."|"12.00"
"Vanilla & Coconut Bath Salts   "|"24164"|"12.95"|"Supply Everything Inc."|"29.00"
"Vervaine & Lime Bath Salts   "|"24165"|"11.90"|"Supply Everything Inc."|"18.00"
"Wild Rose Bath Salts   "|"24166"|"16.50"|"Supply Everything Inc."|"22.00"
"Moisturising Body Lotion - vegan   "|"24167"|"31.25"|"Supply Everything Inc."|"24.00"
"Protection Body Lotion   "|"24168"|"39.34"|"Supply Everything Inc."|"4.00"
"Cleansing Milk - make-up remover   "|"24169"|"24.45"|"Supply Everything Inc."|"6.00"
"Cleansing Gel - Vegan   "|"24170"|"22.90"|"Supply Everything Inc."|"32.00"
"Carrot Face Cream   "|"24171"|"42.75"|"Little Tree Labs"|"32.00"
"Lip Balm   "|"24172"|"10.54"|"Supply Everything Inc."|"22.00"
"Moisturising Face Cream   "|"24173"|"39.05"|"Little Tree Labs"|"22.00"
"Protection Face Cream   "|"24174"|"41.10"|"Little Tree Labs"|"39.00"
"Biogenic Aloe Vera Juice 99.7% - large   "|"24175"|"44.94"|"Supply Everything Inc."|"14.00"
"Biogenic Aloe Vera Juice 99.7% - small   "|"24176"|"31.45"|"Supply Everything Inc."|"8.00"
"Spirulina Tablets 500mg   "|"24177"|"5.80"|"Supply Everything Inc."|"28.00"
"Spirulina Tablets 500mg   "|"24178"|"7.70"|"Supply Everything Inc."|"5.00"
"Spirulina Tablets 500mg   "|"24179"|"21.75"|"Supply Everything Inc."|"18.00"
"Spirulina Tablets 500mg   "|"24180"|"39.30"|"Supply Everything Inc."|"14.00"
"Spirulina Powder   "|"24181"|"7.40"|"Supply Everything Inc."|"28.00"
"Spirulina Powder   "|"24182"|"11.20"|"Supply Everything Inc."|"35.00"
"Spirulina Powder   "|"24183"|"21.35"|"Supply Everything Inc."|"32.00"
"Wheat Grass Powder   "|"24184"|"20.60"|"Supply Everything Inc."|"23.00"
"Mango Milk Shampoo (for tinted hair)   "|"24185"|"17.70"|"Little Tree Labs"|"39.00"
"Mango Milk Conditioner   "|"24186"|"19.80"|"Supply Everything Inc."|"3.00"
"Rose Milk Shampoo (for dry hair)   "|"24187"|"21.34"|"Little Tree Labs"|"36.00"
"Rose Milk Conditioner   "|"24188"|"16.30"|"Supply Everything Inc."|"7.00"
"Lavera pos 12 page booklet   "|"24189"|"0.00"|"Supply Everything Inc."|"6.00"
"BDIH leaflet   "|"24190"|"0.00"|"Supply Everything Inc."|"27.00"
"Hair Styling Gel   "|"24191"|"20.30"|"Supply Everything Inc."|"27.00"
"Volume Hairspray   "|"24192"|"26.15"|"Supply Everything Inc."|"6.00"
"Volume Mousse   "|"24193"|"18.55"|"Supply Everything Inc."|"30.00"
"Family Sun-Spray SPF15   "|"24194"|"23.65"|"Supply Everything Inc."|"23.00"
"Baby/Child Neutral Spray 20     "|"24195"|"31.70"|"Supply Everything Inc."|"3.00"
"Baby & Child Sun Screen Milk SPF30   "|"24196"|"29.50"|"Supply Everything Inc."|"13.00"
"Neutral Sun Screen Milk SPF20   "|"24197"|"23.50"|"Supply Everything Inc."|"25.00"
"Anti-Age Sun Screen Cream SPF15   "|"24198"|"25.10"|"Supply Everything Inc."|"33.00"
"Sun Lip Balm SPF10   "|"24199"|"15.65"|"Supply Everything Inc."|"5.00"
"After Sun Lotion   "|"24200"|"16.05"|"Supply Everything Inc."|"16.00"
"Self Tanning Lotion   "|"24201"|"28.00"|"Supply Everything Inc."|"26.00"
"Self Tanning Shimmer Spray   "|"24202"|"56.70"|"Supply Everything Inc."|"8.00"
"Deep Purifying Foam - all skin types   "|"24203"|"7.45"|"Supply Everything Inc."|"17.00"
"Deep Moisture Cream - dry skin   "|"24204"|"14.20"|"Supply Everything Inc."|"26.00"
"Moisturising Lotion - normal/dry   "|"24205"|"9.05"|"Supply Everything Inc."|"6.00"
"Nourishing Cream - very dry   "|"24206"|"9.40"|"Supply Everything Inc."|"16.00"
"Moon Flower Tinting Fluid - all skin types   "|"24207"|"14.85"|"Supply Everything Inc."|"32.00"
"Sun Flower Tinting Fluid - all skin types   "|"24208"|"12.40"|"Supply Everything Inc."|"17.00"
"Sunkissed Tinting Lip Gloss   "|"24209"|"6.05"|"Supply Everything Inc."|"28.00"
"Moonkissed Tinting Lip Gloss   "|"24210"|"5.50"|"Supply Everything Inc."|"22.00"
"Manuka Oil - 100% pure   "|"24211"|"47.90"|"Supply Everything Inc."|"31.00"
"Hawaiian Spirulina - glass   "|"24212"|"11.05"|"Supply Everything Inc."|"10.00"
"Hawaiian Spirulina Powder - glass   "|"24213"|"8.45"|"Supply Everything Inc."|"4.00"
"Hawaiian Spirulina Powder - glass   "|"24214"|"17.15"|"Supply Everything Inc."|"28.00"
"Spirulina Pacifica - plastic   "|"24215"|"5.64"|"Supply Everything Inc."|"12.00"
"Spirulina Pacifica - plastic   "|"24216"|"10.40"|"Supply Everything Inc."|"3.00"
"Spirulina Pacifica Powder - plastic   "|"24217"|"11.15"|"Supply Everything Inc."|"28.00"
"MicrOrganics Point of Sale Leaflets - foc   "|"24218"|"0.00"|"Supply Everything Inc."|"28.00"
"Hand Wash - Citrus & Orange Blossom   "|"24219"|"9.70"|"Little Tree Labs"|"31.00"
"Hand Wash - Citrus & Orange Blossom   "|"24220"|"36.25"|"Little Tree Labs"|"33.00"
"Hand Wash - Lavender & Aloe Vera   "|"24221"|"12.14"|"Little Tree Labs"|"20.00"
"Hand Wash - Lavender & Aloe Vera   "|"24222"|"27.75"|"Little Tree Labs"|"31.00"
"Hand Wash - Lavender & Aloe Vera   "|"24223"|"18.75"|"Little Tree Labs"|"22.00"
"Cream Hand Wash - Almond Oil   "|"24224"|"13.95"|"Little Tree Labs"|"28.00"
"Body Wash - Citrus & Orange Blossom   "|"24225"|"15.64"|"Little Tree Labs"|"26.00"
"Body Wash - Lavender & Aloe Vera   "|"24226"|"11.85"|"Little Tree Labs"|"26.00"
"Body Wash - Lavender & Aloe Vera   "|"24227"|"25.30"|"Little Tree Labs"|"34.00"
"Shower Cream - Almond Oil   "|"24228"|"19.80"|"Little Tree Labs"|"27.00"
"Hydrating Body Lotion - Almond Oil   "|"24229"|"18.25"|"Little Tree Labs"|"37.00"
"Nourishing Body Lotion - Argan & Jojoba Oil   "|"24230"|"20.80"|"Little Tree Labs"|"27.00"
"Moisturising Hand Cream    "|"24231"|"23.15"|"Little Tree Labs"|"24.00"
"Black Mascara   "|"24232"|"5.95"|"Little Tree Labs"|"40.00"
"Brown Mascara   "|"24233"|"6.35"|"Little Tree Labs"|"28.00"
"Black Pencil Eye Liner   "|"24234"|"3.90"|"Little Tree Labs"|"37.00"
"Brown Pencil Eye Liner   "|"24235"|"4.15"|"Little Tree Labs"|"40.00"
"""Copper Rose"" Lipstick   "|"24236"|"7.00"|"Little Tree Labs"|"37.00"
"""Coral"" Lipstick   "|"24237"|"9.25"|"Little Tree Labs"|"23.00"
"""Fig"" Lipstick   "|"24238"|"7.25"|"Little Tree Labs"|"40.00"
"""Gold"" Lipstick   "|"24239"|"7.70"|"Little Tree Labs"|"20.00"
"""Lychee"" Lipstick   "|"24240"|"7.45"|"Little Tree Labs"|"38.00"
"""Papaya"" Lipstick   "|"24241"|"8.50"|"Little Tree Labs"|"27.00"
"""Beige"" Compact Face Powder   "|"24242"|"8.85"|"Little Tree Labs"|"37.00"
"""Sable"" Compact Face Powder   "|"24243"|"11.85"|"Little Tree Labs"|"24.00"
"Eye Make-up Remover Lotion   "|"24244"|"5.30"|"Little Tree Labs"|"28.00"
"Eye Make-up Remover Emulsion   "|"24245"|"6.19"|"Little Tree Labs"|"32.00"
"Olbas Inhaler Stick   "|"24246"|"7.55"|"Supply Everything Inc."|"19.00"
"Olbas Oil - sml   "|"24247"|"14.65"|"Supply Everything Inc."|"6.00"
"Olbas Oil - lge   "|"24248"|"38.85"|"Supply Everything Inc."|"15.00"
"Olbas Pastilles - Original   "|"24249"|"22.55"|"Supply Everything Inc."|"14.00"
"Olbas Bath   "|"24250"|"16.05"|"Supply Everything Inc."|"8.00"
"Almond Soap   "|"24251"|"30.20"|"Little Tree Labs"|"31.00"
"Honey Soap   "|"24252"|"32.55"|"Little Tree Labs"|"26.00"
"Lavender Soap   "|"24253"|"29.45"|"Little Tree Labs"|"29.00"
"Olive Soap   "|"24254"|"34.15"|"Little Tree Labs"|"21.00"
"Free Point-of-Sale Retail Leaflets   "|"24255"|"0.00"|"Supply Everything Inc."|"7.00"
"Free Point-of-Sale A4 Poster with Retail Leaflet Holder   "|"24256"|"0.00"|"Supply Everything Inc."|"21.00"
"Olive Oil Soap   "|"24257"|"4.85"|"Little Tree Labs"|"40.00"
"Bulk Olive Oil Soap   "|"24258"|"10.10"|"Little Tree Labs"|"25.00"
"Natural Spray Deodorant   "|"24259"|"13.40"|"Supply Everything Inc."|"10.00"
"Push-up Deodorant   "|"24260"|"24.25"|"Supply Everything Inc."|"27.00"
"Roll-On Crystal Deodorant   "|"24261"|"17.45"|"Supply Everything Inc."|"17.00"
"Crystal Deodorant Spray for Men (was ""Fragranced"")   "|"24262"|"17.25"|"Supply Everything Inc."|"23.00"
"Organic Cotton Deodorant Wipes   "|"24263"|"32.45"|"Supply Everything Inc."|"3.00"
"Arnica Balm (single)   "|"24264"|"4.15"|"Supply Everything Inc."|"7.00"
"Calendula & Hypericum Balm (single)   "|"24265"|"3.55"|"Supply Everything Inc."|"7.00"
"Chickweed Balm (single)   "|"24266"|"3.45"|"Supply Everything Inc."|"16.00"
"Comfrey Balm (single)   "|"24267"|"3.15"|"Supply Everything Inc."|"14.00"
"Comfrey Oil (vegan)   "|"24268"|"3.45"|"Supply Everything Inc."|"11.00"
"Amber Incense Sticks"|"24269"|"4.85"|"Supply Everything Inc."|"31.00"
"Autumn Harmony Incense Sticks"|"24270"|"5.80"|"Supply Everything Inc."|"33.00"
"Eucalyptus Incense Sticks"|"24271"|"5.45"|"Supply Everything Inc."|"16.00"
"Geranium Incense Sticks"|"24272"|"6.50"|"Supply Everything Inc."|"35.00"
"Himalayan Cedar Incense Sticks"|"24273"|"4.60"|"Supply Everything Inc."|"5.00"
"Jasmine Incense Sticks"|"24274"|"6.05"|"Supply Everything Inc."|"32.00"
"Lemongrass Incense Sticks"|"24275"|"5.40"|"Supply Everything Inc."|"18.00"
"Lotus Incense Sticks"|"24276"|"4.50"|"Supply Everything Inc."|"22.00"
"Musk Incense Sticks"|"24277"|"6.05"|"Supply Everything Inc."|"18.00"
"Myrrh Incense Sticks"|"24278"|"5.20"|"Supply Everything Inc."|"6.00"
"Nectar Incense Sticks"|"24279"|"4.90"|"Supply Everything Inc."|"33.00"
"Patchouli Incense Sticks"|"24280"|"6.05"|"Supply Everything Inc."|"4.00"
"Pine Incense Sticks"|"24281"|"4.85"|"Supply Everything Inc."|"30.00"
"Rose Incense Sticks"|"24282"|"5.00"|"Supply Everything Inc."|"16.00"
"Sandalwood Incense Sticks"|"24283"|"6.20"|"Supply Everything Inc."|"26.00"
"Indian Summer (Tube Rose) Incense Sticks"|"24284"|"6.05"|"Supply Everything Inc."|"18.00"
"Spring Bouquet (Vetivert) Incense Sticks"|"24285"|"5.75"|"Supply Everything Inc."|"29.00"
"Aloe Vera Juice - sml (single)    "|"24286"|"6.50"|"Supply Everything Inc."|"29.00"
"Rosewater - pump spray   "|"24287"|"38.59"|"Supply Everything Inc."|"31.00"
"Aloe Vera Juice - lge (single)   "|"24288"|"11.90"|"Supply Everything Inc."|"10.00"
"Chywanaprash - tonic elixir (single)   "|"24289"|"5.05"|"Supply Everything Inc."|"8.00"
"Castor Oil   "|"24290"|"32.35"|"Supply Everything Inc."|"5.00"
"Neem Oil   "|"24291"|"52.05"|"Supply Everything Inc."|"33.00"
"Rescue Salve - Arnica   "|"24292"|"18.59"|"Supply Everything Inc."|"3.00"
"Rescue Salve - Calendula & Comfrey   "|"24293"|"18.34"|"Supply Everything Inc."|"32.00"
"Rescue Salve - Lavender   "|"24294"|"15.24"|"Supply Everything Inc."|"14.00"
"Rescue Salve - Tea Tree   "|"24295"|"15.84"|"Fruit Fly Teas"|"37.00"
"Skin Salvation   "|"24296"|"22.79"|"Supply Everything Inc."|"5.00"
"Skin Salvation (inc. 15ml tester)   "|"24297"|"45.15"|"Supply Everything Inc."|"24.00"
"Skin Salvation   "|"24298"|"60.60"|"Supply Everything Inc."|"34.00"
"Skin Salvation Bath Oil   "|"24299"|"36.19"|"Supply Everything Inc."|"20.00"
"purepotions skincare & baby point of sale leaflets - foc"|"24300"|"0.00"|"Supply Everything Inc."|"18.00"
"purepotions skincare Laminated A4 pos Poster - foc"|"24301"|"0.00"|"Supply Everything Inc."|"10.00"
"purepotions baby  Laminated A4 pos Poster - foc"|"24302"|"0.00"|"Supply Everything Inc."|"31.00"
"Chamomile Baby Oil   "|"24303"|"24.90"|"Supply Everything Inc."|"31.00"
"Lavender Nappy Salve (inc. 15ml tester)   "|"24304"|"27.70"|"Supply Everything Inc."|"25.00"
"Coconut Butter   "|"24305"|"5.55"|"Supply Everything Inc."|"27.00"
"Wildcrafted & FT Shea Butter   "|"24306"|"6.80"|"Supply Everything Inc."|"18.00"
"Floral Rejuvenating Cream   "|"24307"|"11.35"|"Supply Everything Inc."|"30.00"
"MSM Beauty Spray   "|"24308"|"11.70"|"Supply Everything Inc."|"17.00"
"MSM Beauty Cream   "|"24309"|"13.10"|"Supply Everything Inc."|"31.00"
"Living Facial Cleanser   "|"24310"|"10.70"|"Supply Everything Inc."|"15.00"
"Floral Face Toner   "|"24311"|"11.35"|"Little Tree Labs"|"22.00"
"Raw Chocolate Face Pack   "|"24312"|"9.10"|"Little Tree Labs"|"24.00"
"Sun-dried Green Clay Face Pack   "|"24313"|"6.25"|"Little Tree Labs"|"36.00"
"Moroccan Lava Clay    "|"24314"|"6.85"|"Supply Everything Inc."|"10.00"
"Baby Wipes   "|"24315"|"18.60"|"Supply Everything Inc."|"6.00"
"Shampoo Bodywash   "|"24316"|"15.15"|"Little Tree Labs"|"34.00"
"Bubble Bath   "|"24317"|"17.05"|"Supply Everything Inc."|"29.00"
"Baby Lotion   "|"24318"|"17.50"|"Supply Everything Inc."|"14.00"
"Facial Wipes   "|"24319"|"18.00"|"Supply Everything Inc."|"32.00"
"Moisturising Bar Soap - Juniper/Bitter Orange   "|"24320"|"11.50"|"Little Tree Labs"|"38.00"
"Rawganic Facial Cleansing Wipes   "|"24321"|"23.00"|"Supply Everything Inc."|"15.00"
"GoGo Guarana vegicaps - sml   "|"24322"|"2.15"|"Supply Everything Inc."|"20.00"
"GoGo Guarana vegicaps - lge   "|"24323"|"4.14"|"Supply Everything Inc."|"18.00"
"GoGo Guarana Buzz Gum   "|"24324"|"17.80"|"Supply Everything Inc."|"35.00"
"GoGo Guarana Breeze - tonic drink   "|"24325"|"8.85"|"Supply Everything Inc."|"8.00"
